name	count	identityA	identityB	indentityC	indentityBC	interface_identity_AB	interface_identity_BA	interface_identity_AC	interface_identity_CA	interface_identity_BC	noninterface_identity_AB	noninterface_identity_BC	noninterface_identity_AC	noninterface_identity_CA	noninterface_identity_BC	evolved_interaction_AB	evolved_interaction_AB_recalc	evolved_interaction_AC	evolved_interaction_AC_recal	ancestral_interaction_AB	ancestral_interaction_BA	ancestral_interaction_AC	ancestral_interaction_CA	stabilityA	stabilityB	stabilityC
190_B	0	1.0	0.986301369863	NA	NA	1.0	1.0	NA	NA	NA	1.0	NA	NA	NA	NA	-10.998556226	-10.9985561245	NA	NA	-10.9985457662	-10.9985561245	NA	NA	-139.249822214	-61.9371527306	NA
219_B	10	0.967532467532	0.917808219178	NA	NA	1.0	0.958333333333	NA	NA	NA	0.963503649635	NA	NA	NA	NA	-11.1892789429	-11.1894214836	NA	NA	-11.0249935787	-11.1629491187	NA	NA	-140.428077357	-63.1197514687	NA
20_A	20	0.935064935065	0.876712328767	NA	NA	0.941176470588	0.869565217391	NA	NA	NA	0.934306569343	NA	NA	NA	NA	-4.22731779352	-4.22761312756	NA	NA	-5.01706786217	-10.1348095833	NA	NA	-137.787293828	-63.4469562415	NA
105_A	30	0.896103896104	0.835616438356	NA	NA	0.882352941176	0.875	NA	NA	NA	0.897810218978	NA	NA	NA	NA	-4.63701723106	-4.63722200543	NA	NA	-5.42666766676	-10.1348186565	NA	NA	-142.892519827	-60.8822826315	NA
11_A	40	0.87012987013	0.794520547945	NA	NA	0.823529411765	0.875	NA	NA	NA	0.875912408759	NA	NA	NA	NA	-2.81052090171	-2.81079039455	NA	NA	-3.36432798481	-9.89156111328	NA	NA	-139.326695306	-61.7649724268	NA
115_A	50	0.844155844156	0.767123287671	NA	NA	0.764705882353	0.88	NA	NA	NA	0.85401459854	NA	NA	NA	NA	-7.63563209008	-7.64016325721	NA	NA	-8.00188174848	-10.3250104742	NA	NA	-141.193426544	-61.7413235896	NA
140_A	60	0.792207792208	0.753424657534	NA	NA	0.764705882353	0.88	NA	NA	NA	0.795620437956	NA	NA	NA	NA	-7.54284669891	-7.54800997447	NA	NA	-8.02182190987	-10.3250104742	NA	NA	-138.200076651	-61.0691226419	NA
10_A	70	0.766233766234	0.712328767123	NA	NA	0.764705882353	0.84	NA	NA	NA	0.766423357664	NA	NA	NA	NA	-7.50280914839	-7.50791132441	NA	NA	-7.78554065468	-10.2724211501	NA	NA	-140.215603309	-61.7632614022	NA
96_A	80	0.74025974026	0.671232876712	NA	NA	0.705882352941	0.84	NA	NA	NA	0.744525547445	NA	NA	NA	NA	-5.29170735143	-5.29661464239	NA	NA	-5.80692951308	-10.2724211501	NA	NA	-135.502520659	-61.2586730833	NA
146_A	90	0.707792207792	0.657534246575	NA	NA	0.666666666667	0.8	NA	NA	NA	0.713235294118	NA	NA	NA	NA	-5.1587829527	-5.16457383901	NA	NA	-5.80692834045	-9.53395190286	NA	NA	-135.352523094	-61.9749375556	NA
