name	count	identityA	identityB	indentityC	indentityBC	interface_identity_AB	interface_identity_BA	interface_identity_AC	interface_identity_CA	interface_identity_BC	noninterface_identity_AB	noninterface_identity_BC	noninterface_identity_AC	noninterface_identity_CA	noninterface_identity_BC	evolved_interaction_AB	evolved_interaction_AB_recalc	evolved_interaction_AC	evolved_interaction_AC_recal	ancestral_interaction_AB	ancestral_interaction_BA	ancestral_interaction_AC	ancestral_interaction_CA	stabilityA	stabilityB	stabilityC
29_A	0	0.993506493506	1.0	NA	NA	1.0	1.0	NA	NA	NA	0.992700729927	NA	NA	NA	NA	-10.9985457662	-10.7848171929	NA	NA	-10.9985457662	-10.9985457662	NA	NA	-138.998221471	-61.2618750097	NA
124_A	10	0.948051948052	0.958904109589	NA	NA	1.0	0.958333333333	NA	NA	NA	0.941605839416	NA	NA	NA	NA	-10.9698684406	-10.9725597086	NA	NA	-10.9984090944	-11.0424834563	NA	NA	-139.835086676	-61.4030576603	NA
106_A	20	0.902597402597	0.917808219178	NA	NA	1.0	0.916666666667	NA	NA	NA	0.890510948905	NA	NA	NA	NA	-8.23480824479	-8.23753776242	NA	NA	-11.1074180945	-8.12866543408	NA	NA	-140.880686772	-62.1399528458	NA
146_A	30	0.87012987013	0.890410958904	NA	NA	0.941176470588	0.916666666667	NA	NA	NA	0.861313868613	NA	NA	NA	NA	-7.60648080685	-7.60947825816	NA	NA	-10.3875795719	-8.05887835814	NA	NA	-139.391439374	-61.4241681439	NA
188_B	40	0.837662337662	0.835616438356	NA	NA	0.941176470588	0.916666666667	NA	NA	NA	0.824817518248	NA	NA	NA	NA	-7.60637211406	-7.60936957897	NA	NA	-10.4576732908	-8.05876967895	NA	NA	-139.235475149	-61.9640685874	NA
46_A	50	0.805194805195	0.821917808219	NA	NA	0.941176470588	0.916666666667	NA	NA	NA	0.788321167883	NA	NA	NA	NA	-7.4155416747	-7.48771771576	NA	NA	-10.3874440607	-8.00704040287	NA	NA	-139.225211925	-62.0491830948	NA
216_B	60	0.785714285714	0.794520547945	NA	NA	0.764705882353	0.84	NA	NA	NA	0.788321167883	NA	NA	NA	NA	-8.43984160272	-8.3902572139	NA	NA	-10.569112411	-7.71531094387	NA	NA	-139.110221193	-62.0912491127	NA
28_A	70	0.753246753247	0.753424657534	NA	NA	0.764705882353	0.833333333333	NA	NA	NA	0.751824817518	NA	NA	NA	NA	-8.42663437748	-8.42932039458	NA	NA	-11.1514445193	-7.76757762196	NA	NA	-140.168938825	-61.2658148915	NA
113_A	80	0.707792207792	0.739726027397	NA	NA	0.764705882353	0.833333333333	NA	NA	NA	0.700729927007	NA	NA	NA	NA	-8.96982406386	-8.42932033145	NA	NA	-10.938232547	-7.76778202924	NA	NA	-141.293542831	-60.3471834549	NA
46_A	90	0.707792207792	0.72602739726	NA	NA	0.764705882353	0.791666666667	NA	NA	NA	0.700729927007	NA	NA	NA	NA	-8.39367963896	-8.84880057132	NA	NA	-10.4723663548	-7.76777989338	NA	NA	-140.772927172	-60.37551364	NA
157_B	100	0.681818181818	0.684931506849	NA	NA	0.764705882353	0.75	NA	NA	NA	0.671532846715	NA	NA	NA	NA	-8.62475957909	-9.08026673686	NA	NA	-10.8101273602	-7.79787893508	NA	NA	-139.016680527	-62.5678365713	NA
124_A	110	0.649350649351	0.671232876712	NA	NA	0.705882352941	0.75	NA	NA	NA	0.642335766423	NA	NA	NA	NA	-9.02699359951	-9.08234460723	NA	NA	-10.6219103234	-7.79788107095	NA	NA	-139.658410078	-59.6811957117	NA
102_A	120	0.642857142857	0.671232876712	NA	NA	0.722222222222	0.75	NA	NA	NA	0.632352941176	NA	NA	NA	NA	-9.53931853757	-9.48783238597	NA	NA	-10.8101629514	-8.76828090632	NA	NA	-140.457965352	-59.7071115797	NA
98_A	130	0.603896103896	0.657534246575	NA	NA	0.666666666667	0.708333333333	NA	NA	NA	0.595588235294	NA	NA	NA	NA	-9.56057265808	-9.50912613103	NA	NA	-11.1949929071	-8.78631504804	NA	NA	-138.725800199	-60.4431297773	NA
135_A	140	0.564935064935	0.657534246575	NA	NA	0.666666666667	0.708333333333	NA	NA	NA	0.551470588235	NA	NA	NA	NA	-9.56024674845	-9.56103080994	NA	NA	-11.2088583811	-8.78631504805	NA	NA	-137.029737664	-60.2348081496	NA
205_B	150	0.538961038961	0.643835616438	NA	NA	0.588235294118	0.72	NA	NA	NA	0.532846715328	NA	NA	NA	NA	-9.4331368583	-9.43444811553	NA	NA	-11.24123815	-8.14544447984	NA	NA	-136.390455041	-61.183803924	NA
99_A	160	0.532467532468	0.602739726027	NA	NA	0.588235294118	0.68	NA	NA	NA	0.525547445255	NA	NA	NA	NA	-9.43350384613	-9.43481766756	NA	NA	-11.2552791115	-8.14543134247	NA	NA	-138.193376932	-62.3018761536	NA
122_A	170	0.519480519481	0.575342465753	NA	NA	0.588235294118	0.68	NA	NA	NA	0.510948905109	NA	NA	NA	NA	-9.88340141788	-9.37618509556	NA	NA	-11.24123815	-8.13660027845	NA	NA	-138.132112202	-65.9181403537	NA
136_A	180	0.5	0.561643835616	NA	NA	0.588235294118	0.68	NA	NA	NA	0.489051094891	NA	NA	NA	NA	-10.0082232383	-9.40666044312	NA	NA	-11.4129592477	-8.1101992537	NA	NA	-139.02122852	-66.9467318482	NA
179_B	190	0.493506493506	0.534246575342	NA	NA	0.588235294118	0.64	NA	NA	NA	0.481751824818	NA	NA	NA	NA	-9.29855270272	-9.29959124394	NA	NA	-11.3989182862	-7.88638667695	NA	NA	-138.338868739	-62.7513593727	NA
40_A	200	0.480519480519	0.493150684932	NA	NA	0.529411764706	0.590909090909	NA	NA	NA	0.474452554745	NA	NA	NA	NA	-3.9657227101	-4.42323719164	NA	NA	-6.53959906051	-6.33466930791	NA	NA	-138.060679419	-61.7856944684	NA
85_A	210	0.467532467532	0.479452054795	NA	NA	0.529411764706	0.590909090909	NA	NA	NA	0.459854014599	NA	NA	NA	NA	-3.58273795935	-4.09242657199	NA	NA	-6.66934429514	-6.31305978593	NA	NA	-139.765313852	-64.8799289748	NA
74_A	220	0.454545454545	0.479452054795	NA	NA	0.529411764706	0.590909090909	NA	NA	NA	0.445255474453	NA	NA	NA	NA	-4.1016726099	-4.04956069298	NA	NA	-6.09100038698	-6.95585880691	NA	NA	-139.806184887	-63.6388648168	NA
36_A	230	0.454545454545	0.479452054795	NA	NA	0.529411764706	0.590909090909	NA	NA	NA	0.445255474453	NA	NA	NA	NA	-3.62645701764	-4.13620302535	NA	NA	-6.16143951728	-6.90313698642	NA	NA	-143.168267091	-62.3192055226	NA
116_A	240	0.448051948052	0.465753424658	NA	NA	0.529411764706	0.545454545455	NA	NA	NA	0.43795620438	NA	NA	NA	NA	-4.30775493351	-3.85169763364	NA	NA	-6.92378747274	-7.12740422641	NA	NA	-138.067223004	-62.1958865354	NA
68_A	250	0.448051948052	0.465753424658	NA	NA	0.529411764706	0.545454545455	NA	NA	NA	0.43795620438	NA	NA	NA	NA	-4.30938599121	-3.80188547242	NA	NA	-6.88380520677	-7.12740422641	NA	NA	-137.342277762	-62.1958865354	NA
128_A	260	0.448051948052	0.465753424658	NA	NA	0.529411764706	0.52380952381	NA	NA	NA	0.43795620438	NA	NA	NA	NA	-5.11857472557	-5.53109543329	NA	NA	-8.03574446614	-7.12740422641	NA	NA	-140.340943345	-62.4051613415	NA
200_B	270	0.441558441558	0.452054794521	NA	NA	0.529411764706	0.47619047619	NA	NA	NA	0.430656934307	NA	NA	NA	NA	-3.3323212881	-2.92278302834	NA	NA	-8.03574446614	-5.06025012777	NA	NA	-138.411904416	-61.6551374221	NA
145_A	280	0.441558441558	0.438356164384	NA	NA	0.529411764706	0.47619047619	NA	NA	NA	0.430656934307	NA	NA	NA	NA	-2.92022963225	-2.75897654967	NA	NA	-8.4455954461	-4.88596070132	NA	NA	-139.101663492	-59.0363172879	NA
28_A	290	0.428571428571	0.438356164384	NA	NA	0.529411764706	0.47619047619	NA	NA	NA	0.416058394161	NA	NA	NA	NA	-2.57044574295	-3.16355183583	NA	NA	-8.03612340468	-5.05999446632	NA	NA	-138.003186233	-58.8400608458	NA
129_A	300	0.422077922078	0.424657534247	NA	NA	0.529411764706	0.47619047619	NA	NA	NA	0.408759124088	NA	NA	NA	NA	-3.09585013829	-3.50819041107	NA	NA	-8.44588113112	-4.70487294328	NA	NA	-141.397776049	-60.5258049598	NA
