name	count	identityA	identityB	indentityC	indentityBC	interface_identity_AB	interface_identity_BA	interface_identity_AC	interface_identity_CA	interface_identity_BC	noninterface_identity_AB	noninterface_identity_BC	noninterface_identity_AC	noninterface_identity_CA	noninterface_identity_BC	evolved_interaction_AB	evolved_interaction_AB_recalc	evolved_interaction_AC	evolved_interaction_AC_recal	ancestral_interaction_AB	ancestral_interaction_BA	ancestral_interaction_AC	ancestral_interaction_CA	stabilityA	stabilityB	stabilityC
141_A	0	0.993506493506	1.0	NA	NA	1.0	1.0	NA	NA	NA	0.992700729927	NA	NA	NA	NA	-10.9985457662	-10.9284520473	NA	NA	-10.9985457662	-10.9985457662	NA	NA	-139.702701337	-61.2618750097	NA
61_A	10	0.941558441558	1.0	NA	NA	1.0	1.0	NA	NA	NA	0.934306569343	NA	NA	NA	NA	-11.009432782	-11.0094272962	NA	NA	-11.0094284689	-10.9985457662	NA	NA	-137.233822078	-61.2618750097	NA
68_A	20	0.896103896104	0.972602739726	NA	NA	1.0	1.0	NA	NA	NA	0.883211678832	NA	NA	NA	NA	-11.0106634107	-11.0106587998	NA	NA	-11.0106449806	-10.9985584127	NA	NA	-136.093648383	-61.9284591551	NA
15_A	30	0.850649350649	0.931506849315	NA	NA	0.875	0.863636363636	NA	NA	NA	0.847826086957	NA	NA	NA	NA	-2.02739040171	-1.64239128073	NA	NA	-3.86066623865	-7.15442571205	NA	NA	-135.658359102	-60.9435938913	NA
96_A	40	0.818181818182	0.890410958904	NA	NA	0.8125	0.863636363636	NA	NA	NA	0.81884057971	NA	NA	NA	NA	-2.58512710133	-1.83741224509	NA	NA	-3.87921598943	-7.27633227263	NA	NA	-135.843024801	-60.8456830047	NA
1_A	50	0.792207792208	0.86301369863	NA	NA	0.8125	0.863636363636	NA	NA	NA	0.789855072464	NA	NA	NA	NA	-1.41648997425	-2.16932579088	NA	NA	-3.80912227052	-6.35824498351	NA	NA	-137.578726847	-60.5330958179	NA
140_A	60	0.766233766234	0.86301369863	NA	NA	0.8125	0.863636363636	NA	NA	NA	0.760869565217	NA	NA	NA	NA	-2.15702039772	-2.16777834524	NA	NA	-3.40457782626	-6.88883351788	NA	NA	-138.148848435	-60.3204603788	NA
5_A	70	0.74025974026	0.835616438356	NA	NA	0.8125	0.809523809524	NA	NA	NA	0.731884057971	NA	NA	NA	NA	-2.08412912304	-2.58749445286	NA	NA	-3.86602629228	-6.9834457076	NA	NA	-137.710077606	-61.4631078502	NA
140_A	80	0.74025974026	0.753424657534	NA	NA	0.8125	0.791666666667	NA	NA	NA	0.731884057971	NA	NA	NA	NA	-3.28181092866	-3.60956889323	NA	NA	-5.33197611113	-7.17191231805	NA	NA	-138.345927077	-60.4169563242	NA
140_A	90	0.707792207792	0.739726027397	NA	NA	0.8125	0.791666666667	NA	NA	NA	0.695652173913	NA	NA	NA	NA	-3.43597632643	-3.45697906748	NA	NA	-5.18457192428	-7.0802172128	NA	NA	-139.422101803	-62.3266783786	NA
147_A	100	0.668831168831	0.739726027397	NA	NA	0.6875	0.76	NA	NA	NA	0.666666666667	NA	NA	NA	NA	-6.19802831295	-3.33677663795	NA	NA	-6.30290828077	-7.17191231804	NA	NA	-137.325030367	-59.3195021526	NA
168_B	110	0.649350649351	0.72602739726	NA	NA	0.6875	0.72	NA	NA	NA	0.644927536232	NA	NA	NA	NA	-2.6794429158	-2.88161609032	NA	NA	-6.25022961564	1.51982508505	NA	NA	-139.245644864	-58.7417736646	NA
145_A	120	0.636363636364	0.684931506849	NA	NA	0.6875	0.68	NA	NA	NA	0.630434782609	NA	NA	NA	NA	-2.61517404788	-2.62009595929	NA	NA	-6.32045840031	1.58997104409	NA	NA	-137.636409007	-60.275620602	NA
34_A	130	0.61038961039	0.684931506849	NA	NA	0.6875	0.68	NA	NA	NA	0.601449275362	NA	NA	NA	NA	-2.54750348034	-2.55245774195	NA	NA	-6.31918472403	1.67463940429	NA	NA	-138.925837817	-61.5090170291	NA
138_A	140	0.603896103896	0.657534246575	NA	NA	0.6875	0.6	NA	NA	NA	0.594202898551	NA	NA	NA	NA	-2.71776466211	-2.72511355742	NA	NA	-6.24909100511	1.53899395766	NA	NA	-138.913947949	-65.3494357325	NA
113_A	150	0.571428571429	0.657534246575	NA	NA	0.6875	0.521739130435	NA	NA	NA	0.557971014493	NA	NA	NA	NA	-0.29141974074	-0.296781445445	NA	NA	-3.74326909172	1.54498321558	NA	NA	-137.962991394	-64.2606362787	NA
9_A	160	0.564935064935	0.643835616438	NA	NA	0.6875	0.521739130435	NA	NA	NA	0.550724637681	NA	NA	NA	NA	0.314762441607	-0.115248244463	NA	NA	-3.85268139187	-4.80068497684	NA	NA	-139.904907519	-64.1825543468	NA
181_B	170	0.551948051948	0.643835616438	NA	NA	0.6875	0.565217391304	NA	NA	NA	0.536231884058	NA	NA	NA	NA	0.0785103986431	0.0719024637066	NA	NA	-3.82771717593	-4.80176923308	NA	NA	-142.796147452	-63.3320653907	NA
122_A	180	0.525974025974	0.630136986301	NA	NA	0.625	0.565217391304	NA	NA	NA	0.514492753623	NA	NA	NA	NA	-0.489732232997	-0.50116338306	NA	NA	-4.06295407839	-5.3640628024	NA	NA	-140.35990658	-63.3352250905	NA
20_A	190	0.512987012987	0.616438356164	NA	NA	0.625	0.571428571429	NA	NA	NA	0.5	NA	NA	NA	NA	-2.47083638958	-2.71510941901	NA	NA	-6.8324210624	-5.42813205423	NA	NA	-138.560185419	-61.9690379882	NA
5_A	200	0.512987012987	0.602739726027	NA	NA	0.588235294118	0.590909090909	NA	NA	NA	0.503649635036	NA	NA	NA	NA	1.02996633139	1.04126319795	NA	NA	-4.91757034574	-3.45925199951	NA	NA	-136.869652172	-59.2817156996	NA
136_A	210	0.493506493506	0.58904109589	NA	NA	0.588235294118	0.590909090909	NA	NA	NA	0.481751824818	NA	NA	NA	NA	1.43217318495	1.14086852482	NA	NA	-4.91712822076	-3.45925199952	NA	NA	-137.063452999	-59.6956173433	NA
74_A	220	0.493506493506	0.561643835616	NA	NA	0.555555555556	0.545454545455	NA	NA	NA	0.485294117647	NA	NA	NA	NA	1.69715086285	1.594864187	NA	NA	-4.84703450183	-3.54396220884	NA	NA	-137.720619292	-61.3561632761	NA
36_A	230	0.474025974026	0.561643835616	NA	NA	0.555555555556	0.545454545455	NA	NA	NA	0.463235294118	NA	NA	NA	NA	1.67498306659	1.55263615951	NA	NA	-4.91712822075	-3.54396220885	NA	NA	-138.069451791	-62.0230830965	NA
25_A	240	0.467532467532	0.493150684932	NA	NA	0.555555555556	0.521739130435	NA	NA	NA	0.455882352941	NA	NA	NA	NA	1.77474092963	1.60199308704	NA	NA	-4.84534373243	-3.51062845382	NA	NA	-136.712581817	-62.4892833992	NA
94_A	250	0.448051948052	0.493150684932	NA	NA	0.5	0.521739130435	NA	NA	NA	0.441176470588	NA	NA	NA	NA	1.88104077765	1.77901775421	NA	NA	-5.11315728878	-3.59703723288	NA	NA	-136.339514326	-62.0781948402	NA
144_A	260	0.441558441558	0.452054794521	NA	NA	0.5	0.478260869565	NA	NA	NA	0.433823529412	NA	NA	NA	NA	1.73186414596	1.72516451744	NA	NA	-5.17348203659	-1.72826126256	NA	NA	-136.43090386	-61.2933456817	NA
165_B	270	0.435064935065	0.452054794521	NA	NA	0.5	0.478260869565	NA	NA	NA	0.426470588235	NA	NA	NA	NA	1.73607298673	1.63339848557	NA	NA	-5.17348203659	-1.65970434873	NA	NA	-138.830437836	-60.4081011591	NA
105_A	280	0.422077922078	0.438356164384	NA	NA	0.5	0.434782608696	NA	NA	NA	0.411764705882	NA	NA	NA	NA	1.72806430776	1.56243260933	NA	NA	-4.60843118244	-1.57594394728	NA	NA	-139.517252142	-61.2885426475	NA
80_A	290	0.409090909091	0.438356164384	NA	NA	0.5	0.434782608696	NA	NA	NA	0.397058823529	NA	NA	NA	NA	1.60965653363	1.54003484414	NA	NA	-4.67922992237	-1.67188914192	NA	NA	-138.051183159	-62.1504778639	NA
