name	count	identityA	identityB	indentityC	indentityBC	interface_identity_AB	interface_identity_BA	interface_identity_AC	interface_identity_CA	interface_identity_BC	noninterface_identity_AB	noninterface_identity_BC	noninterface_identity_AC	noninterface_identity_CA	noninterface_identity_BC	evolved_interaction_AB	evolved_interaction_AB_recalc	evolved_interaction_AC	evolved_interaction_AC_recal	ancestral_interaction_AB	ancestral_interaction_BA	ancestral_interaction_AC	ancestral_interaction_CA	stabilityA	stabilityB	stabilityC
155_B	0	1.0	0.986301369863	NA	NA	1.0	1.0	NA	NA	NA	1.0	NA	NA	NA	NA	-10.9284520473	-10.9985457662	NA	NA	-10.9985457662	-10.9284520473	NA	NA	-139.249822214	-60.8724070084	NA
11_A	10	0.961038961039	0.931506849315	NA	NA	1.0	0.958333333333	NA	NA	NA	0.956204379562	NA	NA	NA	NA	-9.07736234984	-9.00730964157	NA	NA	-9.07729081571	-10.998658311	NA	NA	-139.670122662	-62.7969662907	NA
147_A	20	0.909090909091	0.904109589041	NA	NA	1.0	0.958333333333	NA	NA	NA	0.897810218978	NA	NA	NA	NA	-8.58032857345	-8.51001841467	NA	NA	-9.09985076835	-10.4456124154	NA	NA	-138.021735885	-62.6628734898	NA
194_B	30	0.87012987013	0.86301369863	NA	NA	1.0	0.95652173913	NA	NA	NA	0.85401459854	NA	NA	NA	NA	-8.53372717174	-8.49681955994	NA	NA	-9.15674544106	-10.4456124154	NA	NA	-143.820861145	-61.9244482884	NA
178_B	40	0.831168831169	0.821917808219	NA	NA	0.941176470588	0.95652173913	NA	NA	NA	0.817518248175	NA	NA	NA	NA	-8.60377793362	-8.5336805376	NA	NA	-9.15674544105	-10.4455745817	NA	NA	-140.669870325	-61.6752881548	NA
47_A	50	0.798701298701	0.780821917808	NA	NA	0.941176470588	0.913043478261	NA	NA	NA	0.78102189781	NA	NA	NA	NA	-9.15194848818	-9.18870947203	NA	NA	-9.0866517225	-11.1416310927	NA	NA	-138.507096657	-64.2011812286	NA
218_B	60	0.798701298701	0.739726027397	NA	NA	0.941176470588	0.826086956522	NA	NA	NA	0.78102189781	NA	NA	NA	NA	-9.43770127875	-9.43774828255	NA	NA	-9.08390007687	-11.3792444783	NA	NA	-137.966191735	-66.5311386866	NA
160_B	70	0.772727272727	0.684931506849	NA	NA	0.882352941176	0.782608695652	NA	NA	NA	0.759124087591	NA	NA	NA	NA	-9.46282010392	-9.46281374962	NA	NA	-9.03887286832	-11.3792340045	NA	NA	-137.087168234	-62.9286018574	NA
1_A	80	0.727272727273	0.671232876712	NA	NA	0.823529411765	0.75	NA	NA	NA	0.715328467153	NA	NA	NA	NA	-4.07214450498	-4.1533357338	NA	NA	-5.58170204188	-11.3097180865	NA	NA	-138.111196791	-61.7233336362	NA
108_A	90	0.694805194805	0.643835616438	NA	NA	0.833333333333	0.666666666667	NA	NA	NA	0.676470588235	NA	NA	NA	NA	-4.08996551343	-4.08737738345	NA	NA	-5.47263468192	-10.9954107316	NA	NA	-136.010442673	-61.8951105927	NA
116_A	100	0.662337662338	0.630136986301	NA	NA	0.777777777778	0.666666666667	NA	NA	NA	0.647058823529	NA	NA	NA	NA	-3.2650138993	-3.27662969204	NA	NA	-5.5140107858	-10.1915765339	NA	NA	-137.568567406	-61.3413940698	NA
216_B	110	0.636363636364	0.616438356164	NA	NA	0.736842105263	0.625	NA	NA	NA	0.622222222222	NA	NA	NA	NA	-2.15552768768	-2.07379790694	NA	NA	-4.41268504386	-9.14302198837	NA	NA	-137.729180019	-60.9847902461	NA
146_A	120	0.603896103896	0.602739726027	NA	NA	0.736842105263	0.608695652174	NA	NA	NA	0.585185185185	NA	NA	NA	NA	-7.56090452596	-7.56121684211	NA	NA	-7.72867066231	-9.14302198836	NA	NA	-142.953601089	-59.2051048994	NA
141_A	130	0.584415584416	0.58904109589	NA	NA	0.736842105263	0.565217391304	NA	NA	NA	0.562962962963	NA	NA	NA	NA	-7.62533157536	-7.46399184281	NA	NA	-7.72867066232	-9.12790944634	NA	NA	-138.333337024	-58.2642616626	NA
74_A	140	0.558441558442	0.561643835616	NA	NA	0.736842105263	0.583333333333	NA	NA	NA	0.533333333333	NA	NA	NA	NA	-5.71186998428	-5.55165251999	NA	NA	-5.66108104594	-9.12790944635	NA	NA	-138.3569464	-61.0815087624	NA
181_B	150	0.532467532468	0.534246575342	NA	NA	0.736842105263	0.541666666667	NA	NA	NA	0.503703703704	NA	NA	NA	NA	-5.71186998429	-5.71580281119	NA	NA	-5.66108104594	-9.12790944635	NA	NA	-139.411067582	-60.4490190254	NA
148_A	160	0.525974025974	0.534246575342	NA	NA	0.736842105263	0.541666666667	NA	NA	NA	0.496296296296	NA	NA	NA	NA	-5.75358331005	-6.02199440926	NA	NA	-5.59101253991	-9.16982911453	NA	NA	-139.793257976	-61.6457839168	NA
116_A	170	0.519480519481	0.520547945205	NA	NA	0.736842105263	0.541666666667	NA	NA	NA	0.488888888889	NA	NA	NA	NA	52.6972702287	51.9504382738	NA	NA	52.5010787836	-10.0161531668	NA	NA	-137.522914047	-61.8176670187	NA
124_A	180	0.506493506494	0.520547945205	NA	NA	0.684210526316	0.583333333333	NA	NA	NA	0.481481481481	NA	NA	NA	NA	51.4723003888	51.5640248248	NA	NA	52.1467501016	-10.0183803681	NA	NA	-140.446683866	-61.7748669269	NA
22_A	190	0.506493506494	0.493150684932	NA	NA	0.684210526316	0.583333333333	NA	NA	NA	0.481481481481	NA	NA	NA	NA	51.527202996	51.6216279041	NA	NA	52.1371549953	-10.0183803681	NA	NA	-145.117335458	-60.8457940763	NA
123_A	200	0.506493506494	0.506849315068	NA	NA	0.684210526316	0.6	NA	NA	NA	0.481481481481	NA	NA	NA	NA	54.4892908214	54.4889035502	NA	NA	55.2063562613	-10.018380368	NA	NA	-138.351349405	-61.7125260678	NA
97_A	210	0.5	0.479452054795	NA	NA	0.611111111111	0.52	NA	NA	NA	0.485294117647	NA	NA	NA	NA	55.8044634224	55.8769522584	NA	NA	57.0326417291	-5.88537604977	NA	NA	-140.636888834	-60.8341766396	NA
79_A	220	0.506493506494	0.479452054795	NA	NA	0.666666666667	0.52	NA	NA	NA	0.485294117647	NA	NA	NA	NA	54.8768302866	54.9726846884	NA	NA	54.89909428	-5.88561716645	NA	NA	-140.047534464	-60.8512393643	NA
132_A	230	0.506493506494	0.438356164384	NA	NA	0.666666666667	0.481481481481	NA	NA	NA	0.485294117647	NA	NA	NA	NA	54.8406447073	54.7512064822	NA	NA	54.799537421	-6.03670305386	NA	NA	-141.895374044	-59.4810968369	NA
46_A	240	0.493506493506	0.424657534247	NA	NA	0.666666666667	0.481481481481	NA	NA	NA	0.470588235294	NA	NA	NA	NA	54.9174056799	54.892009362	NA	NA	54.6705222558	-6.1070636233	NA	NA	-140.387129915	-60.396254431	NA
22_A	250	0.454545454545	0.424657534247	NA	NA	0.611111111111	0.416666666667	NA	NA	NA	0.433823529412	NA	NA	NA	NA	-2.22006325238	-1.53931906014	NA	NA	-2.6953279946	-6.03670305386	NA	NA	-137.051180983	-60.396254431	NA
218_B	260	0.441558441558	0.438356164384	NA	NA	0.611111111111	0.458333333333	NA	NA	NA	0.419117647059	NA	NA	NA	NA	-0.549422608385	-0.737767832563	NA	NA	-2.7240945137	-5.24064598494	NA	NA	-139.805693369	-62.8971575801	NA
117_A	270	0.441558441558	0.438356164384	NA	NA	0.611111111111	0.478260869565	NA	NA	NA	0.419117647059	NA	NA	NA	NA	-0.267966153032	-1.46590579006	NA	NA	-4.47876027166	-5.24064598494	NA	NA	-139.710366004	-62.0752881983	NA
127_A	280	0.428571428571	0.438356164384	NA	NA	0.611111111111	0.444444444444	NA	NA	NA	0.404411764706	NA	NA	NA	NA	-3.05154508339	-3.12629466122	NA	NA	-7.20456886614	-5.24064598493	NA	NA	-137.173580348	-61.4050656117	NA
123_A	290	0.441558441558	0.424657534247	NA	NA	0.611111111111	0.444444444444	NA	NA	NA	0.419117647059	NA	NA	NA	NA	-2.07559726094	-2.00775891876	NA	NA	-7.26189815331	-5.24064598494	NA	NA	-138.554059674	-61.4124189867	NA
108_A	300	0.415584415584	0.41095890411	NA	NA	0.611111111111	0.407407407407	NA	NA	NA	0.389705882353	NA	NA	NA	NA	-1.74886784587	-1.7525684835	NA	NA	-7.26311486986	-5.23956072328	NA	NA	-140.952271131	-60.6527775853	NA
77_A	310	0.415584415584	0.41095890411	NA	NA	0.611111111111	0.407407407407	NA	NA	NA	0.389705882353	NA	NA	NA	NA	-1.67676942522	-1.752568392	NA	NA	-7.26311477838	-5.23956072328	NA	NA	-138.921247795	-60.1688274941	NA
124_A	320	0.415584415584	0.41095890411	NA	NA	0.611111111111	0.428571428571	NA	NA	NA	0.389705882353	NA	NA	NA	NA	-0.0828482505125	-0.0907813066784	NA	NA	-5.58822801932	-5.23956072328	NA	NA	-139.18309961	-61.0410968653	NA
125_A	330	0.402597402597	0.41095890411	NA	NA	0.611111111111	0.413793103448	NA	NA	NA	0.375	NA	NA	NA	NA	2.05504233299	2.06324419468	NA	NA	-3.46655710865	-5.23956072329	NA	NA	-142.205012997	-61.5705785688	NA
23_A	340	0.402597402597	0.383561643836	NA	NA	0.611111111111	0.428571428571	NA	NA	NA	0.375	NA	NA	NA	NA	1.27754393852	1.63118658415	NA	NA	-3.81861196419	-5.23956072328	NA	NA	-143.252577734	-62.9285900774	NA
128_A	350	0.396103896104	0.369863013699	NA	NA	0.611111111111	0.392857142857	NA	NA	NA	0.367647058824	NA	NA	NA	NA	5.84778394956	5.95848180222	NA	NA	-3.88287520752	3.1227735493	NA	NA	-138.67829904	-61.5832025328	NA
19_A	360	0.396103896104	0.356164383562	NA	NA	0.555555555556	0.392857142857	NA	NA	NA	0.375	NA	NA	NA	NA	5.97924722466	5.9605816157	NA	NA	-3.46285464486	3.36308952144	NA	NA	-136.713113504	-61.9700279849	NA
151_A	370	0.396103896104	0.356164383562	NA	NA	0.555555555556	0.392857142857	NA	NA	NA	0.375	NA	NA	NA	NA	5.2385715678	5.29185631113	NA	NA	-6.25922339432	3.43453385415	NA	NA	-138.200964428	-61.2126238967	NA
104_A	380	0.396103896104	0.342465753425	NA	NA	0.555555555556	0.357142857143	NA	NA	NA	0.375	NA	NA	NA	NA	5.53954155702	5.52120119388	NA	NA	-6.32907160839	4.78609054767	NA	NA	-138.697351638	-63.9866446878	NA
31_A	390	0.38961038961	0.356164383562	NA	NA	0.5	0.357142857143	NA	NA	NA	0.375	NA	NA	NA	NA	4.96600441501	4.94767798886	NA	NA	-6.81823302355	4.78609054767	NA	NA	-140.382627554	-63.2504531119	NA
123_A	400	0.383116883117	0.356164383562	NA	NA	0.5	0.357142857143	NA	NA	NA	0.367647058824	NA	NA	NA	NA	5.02401671355	4.88703595631	NA	NA	-6.7543477106	5.20108518879	NA	NA	-138.95030656	-63.1422963337	NA
215_B	410	0.383116883117	0.356164383562	NA	NA	0.5	0.357142857143	NA	NA	NA	0.367647058824	NA	NA	NA	NA	4.66428160478	4.64634848038	NA	NA	-7.1141718223	5.20492477625	NA	NA	-138.750995842	-61.687421492	NA
22_A	420	0.383116883117	0.356164383562	NA	NA	0.5	0.357142857143	NA	NA	NA	0.367647058824	NA	NA	NA	NA	4.18247924169	4.16447182724	NA	NA	-7.1398494442	4.86937825275	NA	NA	-138.988251547	-62.8061569265	NA
141_A	430	0.376623376623	0.342465753425	NA	NA	0.55	0.357142857143	NA	NA	NA	0.350746268657	NA	NA	NA	NA	4.24899514621	4.23006367822	NA	NA	-7.1398494442	5.01269382775	NA	NA	-139.120761788	-62.5996491601	NA
2_A	440	0.37012987013	0.342465753425	NA	NA	0.55	0.357142857143	NA	NA	NA	0.34328358209	NA	NA	NA	NA	4.31480888302	4.13449874123	NA	NA	-7.1027944615	6.15150790097	NA	NA	-140.882308989	-62.8578335055	NA
187_B	450	0.37012987013	0.356164383562	NA	NA	0.526315789474	0.392857142857	NA	NA	NA	0.348148148148	NA	NA	NA	NA	4.64869915015	4.63016044981	NA	NA	-6.78297780907	3.17748389559	NA	NA	-137.501574134	-61.9518348851	NA
206_B	460	0.37012987013	0.328767123288	NA	NA	0.526315789474	0.392857142857	NA	NA	NA	0.348148148148	NA	NA	NA	NA	4.54225781822	4.54511111423	NA	NA	-6.74536446581	3.36186142421	NA	NA	-136.808138338	-62.8339732185	NA
193_B	470	0.363636363636	0.315068493151	NA	NA	0.473684210526	0.392857142857	NA	NA	NA	0.348148148148	NA	NA	NA	NA	4.9402225747	4.63459979831	NA	NA	-6.34098520313	3.36188184893	NA	NA	-137.607524052	-61.2421746579	NA
168_B	480	0.37012987013	0.301369863014	NA	NA	0.473684210526	0.379310344828	NA	NA	NA	0.355555555556	NA	NA	NA	NA	338.502503983	339.367097052	NA	NA	326.459337392	2.96914148228	NA	NA	-140.565322599	-62.7727696602	NA
192_B	490	0.37012987013	0.301369863014	NA	NA	0.473684210526	0.379310344828	NA	NA	NA	0.355555555556	NA	NA	NA	NA	339.38752973	338.697888345	NA	NA	326.478563053	2.96537564203	NA	NA	-141.480180333	-62.9499065512	NA
179_B	500	0.376623376623	0.301369863014	NA	NA	0.473684210526	0.379310344828	NA	NA	NA	0.362962962963	NA	NA	NA	NA	336.632817809	336.492881964	NA	NA	326.363451232	0.760275637669	NA	NA	-139.349835657	-63.8798953902	NA
190_B	510	0.363636363636	0.301369863014	NA	NA	0.473684210526	0.379310344828	NA	NA	NA	0.348148148148	NA	NA	NA	NA	336.633214865	336.493277545	NA	NA	326.417756829	0.748907654298	NA	NA	-139.482839579	-62.237286895	NA
195_B	520	0.350649350649	0.301369863014	NA	NA	0.473684210526	0.379310344828	NA	NA	NA	0.333333333333	NA	NA	NA	NA	337.045625918	337.017663708	NA	NA	326.958477305	0.748907674097	NA	NA	-138.9344116	-60.4064281055	NA
223_B	530	0.350649350649	0.287671232877	NA	NA	0.473684210526	0.344827586207	NA	NA	NA	0.333333333333	NA	NA	NA	NA	333.160693271	333.013400893	NA	NA	328.905100556	-6.6190250964	NA	NA	-139.23435834	-59.8260091121	NA
49_A	540	0.350649350649	0.27397260274	NA	NA	0.473684210526	0.37037037037	NA	NA	NA	0.333333333333	NA	NA	NA	NA	332.833825497	332.977676646	NA	NA	329.116378216	-6.60764383076	NA	NA	-138.498166473	-60.0086309463	NA
106_A	550	0.350649350649	0.27397260274	NA	NA	0.421052631579	0.37037037037	NA	NA	NA	0.340740740741	NA	NA	NA	NA	332.328095004	332.33963584	NA	NA	328.541658085	-6.89360241147	NA	NA	-138.772543955	-59.991514469	NA
29_A	560	0.350649350649	0.260273972603	NA	NA	0.421052631579	0.333333333333	NA	NA	NA	0.340740740741	NA	NA	NA	NA	331.450425946	331.450294426	NA	NA	327.907967109	-4.34985427135	NA	NA	-138.305019663	-60.838528623	NA
102_A	570	0.344155844156	0.27397260274	NA	NA	0.421052631579	0.333333333333	NA	NA	NA	0.333333333333	NA	NA	NA	NA	331.367738201	331.36763358	NA	NA	327.83787339	-4.34985427135	NA	NA	-138.432683652	-60.3102912231	NA
151_A	580	0.344155844156	0.27397260274	NA	NA	0.421052631579	0.333333333333	NA	NA	NA	0.333333333333	NA	NA	NA	NA	331.689183511	331.563444676	NA	NA	328.86545508	-4.35455167303	NA	NA	-137.326003973	-61.4352068357	NA
31_A	590	0.337662337662	0.27397260274	NA	NA	0.421052631579	0.333333333333	NA	NA	NA	0.325925925926	NA	NA	NA	NA	330.595716873	330.590243831	NA	NA	327.224697694	-4.45815214701	NA	NA	-140.055810363	-63.1716808417	NA
203_B	600	0.337662337662	0.260273972603	NA	NA	0.421052631579	0.333333333333	NA	NA	NA	0.325925925926	NA	NA	NA	NA	329.924177201	329.794312485	NA	NA	325.64432991	-4.21338889399	NA	NA	-139.478378412	-63.7422869983	NA
38_A	610	0.337662337662	0.260273972603	NA	NA	0.421052631579	0.333333333333	NA	NA	NA	0.325925925926	NA	NA	NA	NA	331.166717073	331.283088654	NA	NA	327.117220737	-4.2134732485	NA	NA	-138.5313017	-64.1109292499	NA
11_A	620	0.337662337662	0.27397260274	NA	NA	0.421052631579	0.333333333333	NA	NA	NA	0.325925925926	NA	NA	NA	NA	330.348961524	330.300834163	NA	NA	325.668190733	-4.2134732485	NA	NA	-139.929775537	-64.2857701813	NA
160_B	630	0.344155844156	0.260273972603	NA	NA	0.421052631579	0.296296296296	NA	NA	NA	0.333333333333	NA	NA	NA	NA	330.445458089	329.85231949	NA	NA	325.625988669	-4.21355582705	NA	NA	-138.976886044	-62.8266273035	NA
80_A	640	0.337662337662	0.260273972603	NA	NA	0.421052631579	0.296296296296	NA	NA	NA	0.325925925926	NA	NA	NA	NA	329.953266842	330.28690433	NA	NA	325.73843652	-4.21355582704	NA	NA	-139.700981046	-62.8709308909	NA
117_A	650	0.337662337662	0.260273972603	NA	NA	0.421052631579	0.296296296296	NA	NA	NA	0.325925925926	NA	NA	NA	NA	330.155756415	330.299512713	NA	NA	325.668342801	-4.19361297119	NA	NA	-138.696862547	-63.0435189951	NA
