name	count	identityA	identityB	indentityC	indentityBC	interface_identity_AB	interface_identity_BA	interface_identity_AC	interface_identity_CA	interface_identity_BC	noninterface_identity_AB	noninterface_identity_BC	noninterface_identity_AC	noninterface_identity_CA	noninterface_identity_BC	evolved_interaction_AB	evolved_interaction_AB_recalc	evolved_interaction_AC	evolved_interaction_AC_recal	ancestral_interaction_AB	ancestral_interaction_BA	ancestral_interaction_AC	ancestral_interaction_CA	stabilityA	stabilityB	stabilityC
215_B	0	1.0	0.986301369863	NA	NA	1.0	0.958333333333	NA	NA	NA	1.0	NA	NA	NA	NA	-11.0712881607	-11.0712913328	NA	NA	-10.9284520473	-11.0712913328	NA	NA	-139.249822214	-61.5659502631	NA
120_A	10	0.967532467532	0.917808219178	NA	NA	0.941176470588	0.884615384615	NA	NA	NA	0.970802919708	NA	NA	NA	NA	-12.6879851468	-12.6879251977	NA	NA	-11.9648681738	-11.7216583778	NA	NA	-138.412740186	-64.7904099594	NA
197_B	20	0.935064935065	0.86301369863	NA	NA	0.941176470588	0.730769230769	NA	NA	NA	0.934306569343	NA	NA	NA	NA	-11.8612777401	-11.8611393433	NA	NA	-11.8947744548	-10.894871953	NA	NA	-137.519208064	-64.0917278267	NA
216_B	30	0.896103896104	0.835616438356	NA	NA	0.941176470588	0.730769230769	NA	NA	NA	0.890510948905	NA	NA	NA	NA	-11.3787445913	-11.3792179792	NA	NA	-11.9648681738	-10.412950589	NA	NA	-134.950737911	-60.9179884993	NA
138_A	40	0.87012987013	0.808219178082	NA	NA	0.941176470588	0.730769230769	NA	NA	NA	0.861313868613	NA	NA	NA	NA	-11.378729418	-11.3792027535	NA	NA	-11.9648681738	-10.4129353633	NA	NA	-137.532881889	-61.2815626753	NA
89_A	50	0.831168831169	0.767123287671	NA	NA	0.764705882353	0.703703703704	NA	NA	NA	0.839416058394	NA	NA	NA	NA	-8.81598068541	-8.78809288104	NA	NA	-10.9967728714	-8.14683815711	NA	NA	-136.8495886	-61.6828732554	NA
89_A	60	0.798701298701	0.753424657534	NA	NA	0.764705882353	0.666666666667	NA	NA	NA	0.802919708029	NA	NA	NA	NA	-6.23480552026	-6.2621712283	NA	NA	-8.78446606891	-7.79060109649	NA	NA	-139.713830652	-60.3038388805	NA
62_A	70	0.746753246753	0.767123287671	NA	NA	0.764705882353	0.666666666667	NA	NA	NA	0.744525547445	NA	NA	NA	NA	-7.44526341694	-6.71904492704	NA	NA	-8.96665206166	-8.97761967457	NA	NA	-142.042533199	-60.5021275662	NA
2_A	80	0.714285714286	0.739726027397	NA	NA	0.6875	0.592592592593	NA	NA	NA	0.717391304348	NA	NA	NA	NA	-7.00288699045	-5.88588991231	NA	NA	-8.91937016998	-6.74005947173	NA	NA	-140.044501746	-60.8103583469	NA
225_B	90	0.681818181818	0.72602739726	NA	NA	0.6875	0.555555555556	NA	NA	NA	0.68115942029	NA	NA	NA	NA	-7.2176176255	-6.0998878809	NA	NA	-8.88621561493	-8.11659523615	NA	NA	-141.344027942	-62.0663798126	NA
169_B	100	0.668831168831	0.671232876712	NA	NA	0.6875	0.555555555556	NA	NA	NA	0.666666666667	NA	NA	NA	NA	-5.71284465674	-7.23824133745	NA	NA	-8.95530305388	-6.98721199536	NA	NA	-141.624551866	-63.5664738385	NA
195_B	110	0.642857142857	0.630136986301	NA	NA	0.6875	0.518518518519	NA	NA	NA	0.63768115942	NA	NA	NA	NA	-6.0865972889	-6.0888245626	NA	NA	-9.07067433439	-8.04945726133	NA	NA	-142.500772751	-63.0115706707	NA
132_A	120	0.62987012987	0.602739726027	NA	NA	0.6875	0.518518518519	NA	NA	NA	0.623188405797	NA	NA	NA	NA	-5.9492895548	-5.95148216572	NA	NA	-9.07067318393	-7.15491848446	NA	NA	-139.832571421	-62.1317404076	NA
111_A	130	0.61038961039	0.575342465753	NA	NA	0.6875	0.444444444444	NA	NA	NA	0.601449275362	NA	NA	NA	NA	-5.94191965287	-5.94416439638	NA	NA	-8.99929087906	-7.1488893011	NA	NA	-140.267490901	-65.2447563176	NA
218_B	140	0.590909090909	0.575342465753	NA	NA	0.647058823529	0.481481481481	NA	NA	NA	0.583941605839	NA	NA	NA	NA	-7.71611158513	-7.6585461696	NA	NA	-9.33216057972	-8.83719064558	NA	NA	-142.219958102	-63.8357846729	NA
69_A	150	0.577922077922	0.547945205479	NA	NA	0.631578947368	0.444444444444	NA	NA	NA	0.57037037037	NA	NA	NA	NA	-8.71645583372	-8.71750121	NA	NA	-9.33215911784	-9.54102815082	NA	NA	-138.884360875	-67.6532593034	NA
2_A	160	0.571428571429	0.520547945205	NA	NA	0.631578947368	0.444444444444	NA	NA	NA	0.562962962963	NA	NA	NA	NA	-9.95937961038	-9.96118937345	NA	NA	-9.65911227932	-9.54102815081	NA	NA	-139.568567972	-65.559392013	NA
