name	count	identityA	identityB	indentityC	indentityBC	interface_identity_AB	interface_identity_BA	interface_identity_AC	interface_identity_CA	interface_identity_BC	noninterface_identity_AB	noninterface_identity_BC	noninterface_identity_AC	noninterface_identity_CA	noninterface_identity_BC	evolved_interaction_AB	evolved_interaction_AB_recalc	evolved_interaction_AC	evolved_interaction_AC_recal	ancestral_interaction_AB	ancestral_interaction_BA	ancestral_interaction_AC	ancestral_interaction_CA	stabilityA	stabilityB	stabilityC
10_A	0	0.993506493506	1.0	NA	NA	1.0	1.0	NA	NA	NA	0.992700729927	NA	NA	NA	NA	-10.9985457662	-10.9284520473	NA	NA	-10.7848171929	-10.9985457662	NA	NA	-140.085527461	-61.2618750097	NA
225_B	10	0.941558441558	0.972602739726	NA	NA	1.0	0.916666666667	NA	NA	NA	0.934306569343	NA	NA	NA	NA	-10.954881787	-10.8847881399	NA	NA	-11.0213533328	-10.9320742922	NA	NA	-139.101528596	-59.9029315331	NA
151_A	20	0.883116883117	0.958904109589	NA	NA	0.941176470588	0.916666666667	NA	NA	NA	0.875912408759	NA	NA	NA	NA	-9.66765405773	-9.73884757772	NA	NA	-9.80497712868	-10.9320742922	NA	NA	-136.603075073	-60.9496920295	NA
195_B	30	0.850649350649	0.917808219178	NA	NA	0.882352941176	0.916666666667	NA	NA	NA	0.846715328467	NA	NA	NA	NA	-9.6098081176	-9.61096591711	NA	NA	-9.67709400619	-10.9320742922	NA	NA	-140.845102296	-58.0130310878	NA
33_A	40	0.805194805195	0.890410958904	NA	NA	0.833333333333	0.875	NA	NA	NA	0.801470588235	NA	NA	NA	NA	-9.81648594522	-9.81910134217	NA	NA	-9.67711718761	-11.1430907079	NA	NA	-139.225470493	-60.1945992729	NA
120_A	50	0.772727272727	0.876712328767	NA	NA	0.833333333333	0.875	NA	NA	NA	0.764705882353	NA	NA	NA	NA	-9.81648281117	-9.81909969635	NA	NA	-9.60702200681	-11.1430907079	NA	NA	-141.197434842	-62.7040271136	NA
86_A	60	0.753246753247	0.86301369863	NA	NA	0.777777777778	0.875	NA	NA	NA	0.75	NA	NA	NA	NA	-9.78735329113	-9.78994629922	NA	NA	-9.57787153345	-10.9293609196	NA	NA	-138.607444898	-62.3117102988	NA
4_A	70	0.74025974026	0.835616438356	NA	NA	0.789473684211	0.875	NA	NA	NA	0.733333333333	NA	NA	NA	NA	-6.42041357388	-5.76031749968	NA	NA	-9.64796525236	-7.7714309207	NA	NA	-140.129892217	-62.3956868687	NA
128_A	80	0.720779220779	0.808219178082	NA	NA	0.777777777778	0.833333333333	NA	NA	NA	0.713235294118	NA	NA	NA	NA	-4.34796823262	-4.23104907489	NA	NA	-9.63714522577	-4.89496812858	NA	NA	-141.184483857	-61.6370663652	NA
216_B	90	0.694805194805	0.767123287671	NA	NA	0.761904761905	0.76	NA	NA	NA	0.684210526316	NA	NA	NA	NA	-0.580565042625	-0.581993079165	NA	NA	-7.85126339771	-3.96523073543	NA	NA	-139.768476959	-63.0869234958	NA
144_A	100	0.668831168831	0.739726027397	NA	NA	0.761904761905	0.76	NA	NA	NA	0.654135338346	NA	NA	NA	NA	-0.361633366393	-0.731666513339	NA	NA	-7.78116967878	-4.11490416963	NA	NA	-139.127025829	-63.1513029013	NA
194_B	110	0.655844155844	0.739726027397	NA	NA	0.714285714286	0.76	NA	NA	NA	0.646616541353	NA	NA	NA	NA	1.18770582527	1.87162842015	NA	NA	-5.4105470346	-4.11490416961	NA	NA	-137.628227359	-63.5305910609	NA
186_B	120	0.649350649351	0.698630136986	NA	NA	0.75	0.72	NA	NA	NA	0.634328358209	NA	NA	NA	NA	-1.01758768232	-1.2281097372	NA	NA	-5.48453695894	31.7556556281	NA	NA	-139.582280924	-62.8007949113	NA
227_B	130	0.642857142857	0.616438356164	NA	NA	0.75	0.666666666667	NA	NA	NA	0.626865671642	NA	NA	NA	NA	-3.43779230573	-3.58430944164	NA	NA	-7.50748952173	31.6569685808	NA	NA	-138.91757624	-59.199775908	NA
162_B	140	0.616883116883	0.630136986301	NA	NA	0.75	0.708333333333	NA	NA	NA	0.597014925373	NA	NA	NA	NA	-3.36714721676	-3.15826710078	NA	NA	-7.43739580282	31.4297015582	NA	NA	-137.203150189	-61.2995623679	NA
139_A	150	0.61038961039	0.616438356164	NA	NA	0.75	0.68	NA	NA	NA	0.589552238806	NA	NA	NA	NA	-1.542801571	-1.43632368101	NA	NA	-5.27027863873	31.9072906481	NA	NA	-139.463688074	-61.7863058273	NA
147_A	160	0.590909090909	0.616438356164	NA	NA	0.75	0.68	NA	NA	NA	0.567164179104	NA	NA	NA	NA	-0.680452461407	-1.70006289181	NA	NA	-5.18169379014	31.9072906481	NA	NA	-141.323261106	-61.7863058273	NA
