name	count	identityA	identityB	indentityC	indentityBC	interface_identity_AB	interface_identity_BA	interface_identity_AC	interface_identity_CA	interface_identity_BC	noninterface_identity_AB	noninterface_identity_BC	noninterface_identity_AC	noninterface_identity_CA	noninterface_identity_BC	evolved_interaction_AB	evolved_interaction_AB_recalc	evolved_interaction_AC	evolved_interaction_AC_recal	ancestral_interaction_AB	ancestral_interaction_BA	ancestral_interaction_AC	ancestral_interaction_CA	stabilityA	stabilityB	stabilityC
122_A	0	0.993506493506	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.992700729927	1.0	0.992700729927	1.0	1.0	-10.9985457662	-10.9985457662	-10.7848171929	-10.9985457662	-10.9284520473	-10.9985457662	-10.9985457662	-10.9985457662	-138.826929643	-61.2618750097	-61.2618750097
102_A	10	0.928571428571	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.919708029197	1.0	0.919708029197	1.0	1.0	-10.9985457662	-10.9985457662	-10.9985457662	-10.9985457662	-10.9985457662	-10.9284520473	-10.9985457662	-10.9985457662	-139.887734063	-61.2618750097	-61.2618750097
9_A	20	0.87012987013	1.0	0.986301369863	0.986301369863	1.0	1.0	1.0	0.958333333333	0.958333333333	0.85401459854	1.0	0.85401459854	1.0	1.0	-11.3387182295	-11.2689378954	-12.7084150322	-12.7788221359	-11.3390316143	-10.9985457662	-11.3390316143	-12.3682425689	-138.472415114	-61.2618750097	-59.8602010732
152_A	30	0.818181818182	1.0	0.972602739726	0.972602739726	0.941176470588	1.0	0.941176470588	0.96	0.96	0.802919708029	0.979166666667	0.802919708029	0.979166666667	0.979166666667	-11.6483340952	-11.64864748	-13.0881246168	-13.0884380016	-11.64864748	-10.9985457662	-11.64864748	-12.4383362878	-137.934182845	-61.2618750097	-60.2504026517
9_A	40	0.779220779221	0.986301369863	0.972602739726	0.958904109589	0.882352941176	1.0	0.882352941176	0.958333333333	0.958333333333	0.766423357664	0.959183673469	0.766423357664	0.979591836735	0.959183673469	-11.4476099705	-11.3777677071	-12.8874016615	-12.8876531171	-11.4478625955	-10.9985445968	-11.4478625955	-12.4383362878	-137.168969646	-61.6585362374	-60.2504026517
62_A	50	0.733766233766	0.986301369863	0.958904109589	0.945205479452	0.882352941176	1.0	0.882352941176	0.958333333333	0.958333333333	0.715328467153	0.938775510204	0.715328467153	0.959183673469	0.938775510204	-11.4476093444	-11.3777670906	-12.8173073165	-12.8175587816	-11.447861979	-10.9985445968	-11.37776826	-12.4383362878	-141.459542422	-61.6585362374	-60.7015702378
27_A	60	0.707792207792	0.972602739726	0.931506849315	0.904109589041	0.882352941176	1.0	0.833333333333	0.916666666667	0.916666666667	0.686131386861	0.897959183673	0.691176470588	0.938775510204	0.897959183673	-11.4865246257	-11.5568698097	-12.6800496727	-12.6802983854	-11.5568709791	-10.9985445968	-11.5568709791	-12.1220887439	-139.458743357	-61.5937043675	-59.3095679705
151_A	70	0.675324675325	0.972602739726	0.931506849315	0.904109589041	0.823529411765	1.0	0.777777777778	0.916666666667	0.916666666667	0.656934306569	0.897959183673	0.661764705882	0.938775510204	0.897959183673	-11.4526501052	-11.3828872114	-12.5760814333	-12.576409506	-11.234667201	-10.9985445968	-11.4529820997	-12.1220887439	-136.471868157	-61.165786853	-59.3095679705
138_A	80	0.642857142857	0.972602739726	0.931506849315	0.904109589041	0.764705882353	1.0	0.722222222222	0.916666666667	0.916666666667	0.627737226277	0.897959183673	0.632352941176	0.938775510204	0.897959183673	-11.4377666803	-11.4381273271	-12.5611980084	-12.3432410041	-11.4381284965	-10.9985445968	-11.4381284965	-12.1220887439	-135.705310065	-61.165786853	-59.3095679705
99_A	90	0.636363636364	0.958904109589	0.931506849315	0.890410958904	0.764705882353	1.0	0.736842105263	0.916666666667	0.916666666667	0.620437956204	0.877551020408	0.622222222222	0.938775510204	0.877551020408	-11.4377666803	-11.4381273271	-10.9830310056	-10.9833889	-11.3680347776	-10.9985445968	-11.4381284965	-10.5428712209	-138.99409894	-60.6881843422	-59.0192331929
147_A	100	0.616883116883	0.958904109589	0.931506849315	0.890410958904	0.705882352941	1.0	0.684210526316	0.916666666667	0.916666666667	0.605839416058	0.877551020408	0.607407407407	0.938775510204	0.877551020408	-11.6915202151	-11.4030517964	-11.2367847649	-11.2367222114	-11.6213678645	-10.9985445968	-11.6914615834	-10.5428712209	-138.874472507	-60.6881843422	-59.0192331929
139_A	110	0.584415584416	0.958904109589	0.917808219178	0.876712328767	0.705882352941	1.0	0.684210526316	0.916666666667	0.916666666667	0.569343065693	0.857142857143	0.57037037037	0.918367346939	0.857142857143	-11.6915202151	-11.6213666951	-11.2367847649	-11.2367222114	-11.6213678645	-10.9985445968	-11.6914615834	-10.5428712209	-138.117625233	-60.6881843422	-59.0973353259
34_A	120	0.558441558442	0.958904109589	0.904109589041	0.86301369863	0.705882352941	1.0	0.666666666667	0.916666666667	0.916666666667	0.540145985401	0.836734693878	0.544117647059	0.897959183673	0.836734693878	-11.6406887544	-11.7107267656	-11.4656043729	-11.4655475764	-11.710727935	-10.9284508779	-11.710727935	-10.7621925723	-138.464013298	-60.6881843422	-58.4988650175
