name	count	identityA	identityB	indentityC	indentityBC	interface_identity_AB	interface_identity_BA	interface_identity_AC	interface_identity_CA	interface_identity_BC	noninterface_identity_AB	noninterface_identity_BC	noninterface_identity_AC	noninterface_identity_CA	noninterface_identity_BC	evolved_interaction_AB	evolved_interaction_AB_recalc	evolved_interaction_AC	evolved_interaction_AC_recal	ancestral_interaction_AB	ancestral_interaction_BA	ancestral_interaction_AC	ancestral_interaction_CA	stabilityA	stabilityB	stabilityC
68_A	0	0.993506493506	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.992700729927	1.0	0.992700729927	1.0	1.0	-10.9985457662	-10.9284520473	-10.9985457662	-10.9985457662	-10.9284520473	-10.9284520473	-10.9985457662	-10.9985457662	-139.203961213	-61.2618750097	-61.2618750097
120_A	10	0.941558441558	0.986301369863	0.986301369863	0.972602739726	0.941176470588	1.0	0.941176470588	1.0	1.0	0.941605839416	0.96	0.941605839416	0.98	0.96	-11.0074062873	-11.0074062729	-10.9373125683	-11.0074035595	-11.0074062729	-10.9985457662	-11.0074035595	-10.9985457662	-137.486747249	-61.3048764307	-61.391344584
34_A	20	0.88961038961	0.972602739726	0.972602739726	0.945205479452	0.882352941176	1.0	0.882352941176	1.0	1.0	0.890510948905	0.92	0.890510948905	0.96	0.92	-10.9885693281	-10.8448380797	-11.0324998918	-11.0324380305	-11.0586012127	-10.9985457662	-10.9885074938	-10.8320410869	-138.344678025	-60.696415186	-60.484511336
148_A	30	0.824675324675	0.972602739726	0.972602739726	0.945205479452	0.823529411765	1.0	0.823529411765	1.0	1.0	0.824817518248	0.918367346939	0.824817518248	0.959183673469	0.918367346939	-10.8710160979	-10.8677845966	-10.9129868095	-10.8397228834	-10.7976908776	-10.714723474	-10.8677845966	-11.0424306588	-140.049249521	-60.696415186	-60.484511336
83_A	40	0.785714285714	0.972602739726	0.972602739726	0.945205479452	0.823529411765	1.0	0.823529411765	1.0	1.0	0.78102189781	0.918367346939	0.78102189781	0.959183673469	0.918367346939	-10.800922379	-10.8677879188	-10.9129868094	-10.9097742805	-10.8677879188	-10.9985457662	-10.8677879188	-11.0424306588	-138.851059056	-60.696415186	-60.484511336
64_A	50	0.772727272727	0.972602739726	0.945205479452	0.917808219178	0.823529411765	1.0	0.823529411765	0.958333333333	0.958333333333	0.766423357664	0.897959183673	0.766423357664	0.938775510204	0.897959183673	-10.8710173253	-10.8677891249	-10.6766213644	-10.6733908813	-10.8677891249	-10.7848171929	-10.797695406	-10.8249660354	-138.464640684	-60.696415186	-60.6698093688
125_A	60	0.74025974026	0.972602739726	0.931506849315	0.904109589041	0.764705882353	1.0	0.681818181818	0.888888888889	0.888888888889	0.737226277372	0.913043478261	0.75	0.95652173913	0.913043478261	-6.19262538707	-6.18968354477	7.66946849281	7.67244982699	-6.18968354475	-10.9284520473	-6.18968354475	2.79047139849	-136.781322017	-60.696415186	-58.1014809251
76_A	70	0.707792207792	0.972602739726	0.931506849315	0.904109589041	0.705882352941	1.0	0.636363636364	0.884615384615	0.884615384615	0.70802919708	0.914893617021	0.719696969697	0.957446808511	0.914893617021	-5.48547590949	-5.48493060192	8.35773860215	8.35829476121	-5.48493060192	-10.9985457662	-5.48493060192	2.79047139849	-137.970046095	-60.696415186	-58.1014809251
12_A	80	0.668831168831	0.972602739726	0.931506849315	0.904109589041	0.705882352941	1.0	0.636363636364	0.884615384615	0.884615384615	0.664233576642	0.914893617021	0.674242424242	0.957446808511	0.914893617021	-5.51830242386	-5.58779982298	8.25481836886	8.25542554016	-5.58779982297	-10.9284520473	-5.51770610405	2.79046937843	-138.320409718	-60.696415186	-58.1014809251
90_A	90	0.636363636364	0.972602739726	0.931506849315	0.904109589041	0.647058823529	1.0	0.590909090909	0.884615384615	0.884615384615	0.63503649635	0.914893617021	0.643939393939	0.957446808511	0.914893617021	-6.27217207782	-6.27662251115	7.63741153575	7.63293889571	-6.27662251115	-10.9284520473	-6.20652879223	2.79047139849	-139.548441059	-60.696415186	-58.1014809251
100_A	100	0.603896103896	0.972602739726	0.931506849315	0.904109589041	0.647058823529	1.0	0.590909090909	0.884615384615	0.884615384615	0.598540145985	0.914893617021	0.606060606061	0.957446808511	0.914893617021	-6.27217207782	-6.27662251115	7.63741153575	7.63293889571	-6.20652879223	-10.9985457662	-6.20652879223	2.79047139849	-139.343555742	-60.696415186	-58.1014809251
