name	count	identityA	identityB	indentityC	indentityBC	interface_identity_AB	interface_identity_BA	interface_identity_AC	interface_identity_CA	interface_identity_BC	noninterface_identity_AB	noninterface_identity_BC	noninterface_identity_AC	noninterface_identity_CA	noninterface_identity_BC	evolved_interaction_AB	evolved_interaction_AB_recalc	evolved_interaction_AC	evolved_interaction_AC_recal	ancestral_interaction_AB	ancestral_interaction_BA	ancestral_interaction_AC	ancestral_interaction_CA	stabilityA	stabilityB	stabilityC
98_A	0	0.993506493506	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.992700729927	1.0	0.992700729927	1.0	1.0	-10.9985457662	-10.9284520473	-10.9284520473	-10.9985457662	-10.9284520473	-10.9985457662	-10.9985457662	-10.9985457662	-139.417542417	-61.2618750097	-61.2618750097
123_A	10	0.928571428571	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.919708029197	1.0	0.919708029197	1.0	1.0	-11.0249921001	-11.0249920696	-11.0249921001	-10.9548983507	-10.9548983507	-10.9985457662	-11.0249920696	-10.9985457662	-137.212711415	-61.2618750097	-61.2618750097
151_A	20	0.87012987013	1.0	1.0	1.0	0.941176470588	1.0	0.941176470588	1.0	1.0	0.861313868613	1.0	0.861313868613	1.0	1.0	-7.8781835738	-7.87929893844	-7.8781835738	-7.87929776581	-7.87929893844	-10.714723474	-7.80920521952	-10.9985457662	-139.883212593	-61.2618750097	-61.2618750097
42_A	30	0.818181818182	0.986301369863	1.0	0.986301369863	0.882352941176	1.0	0.882352941176	1.0	1.0	0.810218978102	0.980392156863	0.810218978102	1.0	0.980392156863	-5.60211235825	-5.53311539252	-5.60211235825	-5.53311539252	-5.60320911144	-10.9985457662	-5.60320911144	-10.714723474	-139.727589422	-59.5119133443	-61.2618750097
148_A	40	0.772727272727	0.986301369863	1.0	0.986301369863	0.823529411765	1.0	0.823529411765	1.0	1.0	0.766423357664	0.980392156863	0.766423357664	1.0	0.980392156863	-5.6333031769	-5.63439905163	-5.63330200427	-5.56430533271	-5.56430650533	-10.9284520473	-5.56430650533	-10.9284520473	-138.268143263	-59.1820843907	-61.2618750097
80_A	50	0.74025974026	0.972602739726	0.972602739726	0.945205479452	0.823529411765	1.0	0.823529411765	0.954545454545	0.954545454545	0.729927007299	0.941176470588	0.729927007299	0.980392156863	0.941176470588	-5.63330317689	-5.63440022425	-5.63172281883	-5.63282103881	-5.43822400471	-10.9985457662	-5.56430650533	-10.9268728618	-138.45622936	-58.573623146	-59.0616932688
2_A	60	0.701298701299	0.972602739726	0.972602739726	0.945205479452	0.823529411765	1.0	0.823529411765	0.954545454545	0.954545454545	0.686131386861	0.941176470588	0.686131386861	0.980392156863	0.941176470588	-5.6333031769	-5.63439905163	-5.56712505918	-5.49812721499	-5.56430650534	-10.9985457662	-5.63440022426	-10.9320742922	-138.894456116	-58.573623146	-58.8466480936
101_A	70	0.675324675325	0.972602739726	0.972602739726	0.945205479452	0.823529411765	1.0	0.823529411765	0.961538461538	0.961538461538	0.656934306569	0.936170212766	0.656934306569	0.978723404255	0.936170212766	-8.57096049684	-8.57103391604	-8.50667619216	-8.50675288849	-8.50094136974	-10.9985457662	-8.57103508865	-10.9320742922	-135.511681847	-58.573623146	-58.8466480936
140_A	80	0.642857142857	0.972602739726	0.945205479452	0.917808219178	0.764705882353	1.0	0.764705882353	0.916666666667	0.916666666667	0.627737226277	0.918367346939	0.627737226277	0.959183673469	0.918367346939	-7.09639705743	-7.09649262706	-7.03246822076	-7.03256794633	-7.09649373733	-10.7848171929	-7.02639890814	-10.8619791476	-139.473389539	-58.573623146	-58.430655761
80_A	90	0.61038961039	0.972602739726	0.945205479452	0.917808219178	0.764705882353	1.0	0.764705882353	0.916666666667	0.916666666667	0.591240875912	0.918367346939	0.591240875912	0.959183673469	0.918367346939	-7.09639705743	-7.02639890814	-7.03246822077	-7.03256794633	-7.02639890813	-10.9985457662	-7.02639890813	-10.9320728665	-137.963310304	-58.573623146	-58.430655761
15_A	100	0.590909090909	0.958904109589	0.945205479452	0.904109589041	0.588235294118	1.0	0.588235294118	0.916666666667	0.916666666667	0.591240875912	0.897959183673	0.591240875912	0.959183673469	0.897959183673	-7.67422570023	-7.67587407738	-7.610288513	-7.54184732862	-7.67587051931	-10.997452063	-7.60577680039	-10.9320728665	-134.911634075	-57.1030299354	-58.430655761
36_A	110	0.564935064935	0.958904109589	0.945205479452	0.904109589041	0.588235294118	1.0	0.588235294118	0.916666666667	0.916666666667	0.56204379562	0.897959183673	0.56204379562	0.959183673469	0.897959183673	-7.59970788534	-7.67823828796	-7.54255897801	-7.61430525811	-7.67823472989	-10.997452063	-7.67823472989	-10.8619791476	-132.062759921	-57.1030299354	-58.430655761
93_A	120	0.538961038961	0.958904109589	0.945205479452	0.904109589041	0.588235294118	1.0	0.588235294118	0.916666666667	0.916666666667	0.532846715328	0.897959183673	0.532846715328	0.959183673469	0.897959183673	-7.67658988414	-7.67823828795	-7.61235736314	-7.61400869982	-7.67823472989	-10.997452063	-7.60814101097	-10.8619791476	-133.635081347	-57.1030299354	-58.2050294223
129_A	130	0.532467532468	0.945205479452	0.931506849315	0.876712328767	0.588235294118	1.0	0.588235294118	0.916666666667	0.916666666667	0.525547445255	0.857142857143	0.525547445255	0.938775510204	0.857142857143	-7.68758763372	-7.61235509859	-7.55326139378	-7.62500750927	-7.68923353934	-10.9205700642	-7.68923353934	-10.9320728665	-134.056950132	-57.5246402825	-57.9834102243
245_C	140	0.519480519481	0.945205479452	0.890410958904	0.835616438356	0.588235294118	1.0	0.588235294118	0.916666666667	0.916666666667	0.510948905109	0.795918367347	0.510948905109	0.877551020408	0.795918367347	-7.20783789778	-7.20945456238	-7.14359829445	-7.1452178865	-7.2094510043	-10.9205700642	-7.2094510043	-10.9320657788	-134.021206211	-57.5246402825	-59.011574057
137_A	150	0.5	0.945205479452	0.890410958904	0.835616438356	0.588235294118	1.0	0.588235294118	0.916666666667	0.916666666667	0.489051094891	0.795918367347	0.489051094891	0.877551020408	0.795918367347	-7.20783789778	-7.13257256356	-7.14359829445	-7.1452178865	-7.2094510043	-10.997452063	-7.2094510043	-10.716364472	-136.307242982	-57.5246402825	-59.011574057
116_A	160	0.487012987013	0.931506849315	0.849315068493	0.794520547945	0.588235294118	1.0	0.588235294118	0.875	0.875	0.474452554745	0.755102040816	0.474452554745	0.836734693878	0.755102040816	-7.20785003342	-7.20946667309	-7.34007711831	-7.34160405468	-7.13935728539	-10.7832873718	-7.13935728539	-10.8098882094	-137.5724981	-58.1690339948	-59.4502491602
9_A	170	0.467532467532	0.917808219178	0.849315068493	0.794520547945	0.588235294118	1.0	0.588235294118	0.875	0.875	0.452554744526	0.755102040816	0.452554744526	0.836734693878	0.755102040816	-7.20785003342	-7.20946667309	-7.34007711831	-7.34160405468	-7.13935728538	-10.9205810055	-7.2094510043	-10.8098882094	-139.426327268	-58.5285447527	-59.4502491602
93_A	180	0.461038961039	0.917808219178	0.849315068493	0.794520547945	0.588235294118	1.0	0.588235294118	0.875	0.875	0.445255474453	0.755102040816	0.445255474453	0.836734693878	0.755102040816	-6.93071392455	-6.8528531906	-7.06294100944	-7.06187257099	-6.92971952061	-10.9205810055	-6.85962580169	-10.8098882094	-138.617851726	-58.5285447527	-59.4502491602
