name	count	identityA	identityB	indentityC	indentityBC	interface_identity_AB	interface_identity_BA	interface_identity_AC	interface_identity_CA	interface_identity_BC	noninterface_identity_AB	noninterface_identity_BC	noninterface_identity_AC	noninterface_identity_CA	noninterface_identity_BC	evolved_interaction_AB	evolved_interaction_AB_recalc	evolved_interaction_AC	evolved_interaction_AC_recal	ancestral_interaction_AB	ancestral_interaction_BA	ancestral_interaction_AC	ancestral_interaction_CA	stabilityA	stabilityB	stabilityC
27_A	0	0.993506493506	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.992700729927	1.0	0.992700729927	1.0	1.0	-10.9284514271	-10.9985451461	-10.9985451461	-10.9284514271	-10.9985451461	-10.9985457662	-10.9284514271	-10.9985457662	-139.255497397	-61.2618750097	-61.2618750097
140_A	10	0.954545454545	0.986301369863	0.958904109589	0.945205479452	1.0	0.958333333333	1.0	0.958333333333	0.916666666667	0.948529411765	0.959183673469	0.948529411765	0.959183673469	0.959183673469	-10.6823003546	-10.6822976022	-10.0502595284	-10.0502595283	-10.9985451461	-10.6822982223	-10.9985451461	-10.103241829	-137.001883779	-61.5017787298	-61.5997018272
28_A	20	0.88961038961	0.986301369863	0.958904109589	0.945205479452	1.0	0.95652173913	1.0	0.95652173913	0.913043478261	0.875	0.96	0.875	0.96	0.96	-10.6690964169	-10.6690909515	-10.0370528773	-10.0900345582	-10.9853412087	-10.6822982223	-10.9853412087	-10.103241829	-139.380021366	-61.5017787298	-61.5997018272
151_A	30	0.837662337662	0.986301369863	0.931506849315	0.917808219178	0.833333333333	0.958333333333	0.833333333333	0.958333333333	0.916666666667	0.838235294118	0.918367346939	0.838235294118	0.918367346939	0.918367346939	-5.0903099079	-5.09142926057	-4.40645706479	-4.40757916985	-5.33758308552	-10.6822982223	-5.40767680444	-10.1032406596	-138.902967481	-61.5017787298	-58.5176061306
287_C	40	0.818181818182	0.972602739726	0.904109589041	0.876712328767	0.833333333333	0.96	0.833333333333	0.88	0.84	0.816176470588	0.895833333333	0.816176470588	0.916666666667	0.895833333333	-7.36393487893	-7.36500926377	-7.1295102696	-7.18386689706	-7.58510875566	-10.6822982223	-7.58510875566	-10.6059483836	-137.509624994	-61.0467529871	-57.7860379208
11_A	50	0.792207792208	0.972602739726	0.890410958904	0.86301369863	0.777777777778	0.95652173913	0.777777777778	0.869565217391	0.826086956522	0.794117647059	0.88	0.794117647059	0.9	0.88	-4.3109937142	-4.31157129115	-3.4384761358	-3.46764912028	-4.46024101897	-10.6822982223	-4.5415832383	-10.0308821914	-139.885239671	-61.0467529871	-59.5360600988
152_A	60	0.753246753247	0.972602739726	0.890410958904	0.86301369863	0.722222222222	0.95652173913	0.722222222222	0.869565217391	0.826086956522	0.757352941176	0.88	0.757352941176	0.9	0.88	-4.32961795085	-4.33012592684	-3.44459148353	-3.53946873749	-4.560137874	-10.6822982223	-4.49004415508	-10.0841471729	-140.413103806	-61.0467529871	-59.5360600988
29_A	70	0.727272727273	0.958904109589	0.890410958904	0.849315068493	0.666666666667	0.954545454545	0.666666666667	0.909090909091	0.863636363636	0.735294117647	0.843137254902	0.735294117647	0.882352941176	0.843137254902	-2.19176144241	-2.19236119854	-1.28381036846	-1.43179888756	-2.42237314568	-10.6822982223	-2.32851593486	-10.0842697267	-142.450197998	-60.3979193647	-59.4910700482
47_A	80	0.688311688312	0.958904109589	0.890410958904	0.849315068493	0.611111111111	0.952380952381	0.611111111111	0.904761904762	0.857142857143	0.698529411765	0.846153846154	0.698529411765	0.884615384615	0.846153846154	-1.693387344	-1.6993958603	-1.11624454616	-0.942753595027	-2.10839013696	-10.6822982223	-2.03829641805	-10.0842697267	-139.992632331	-60.3979193647	-60.263667859
116_A	90	0.655844155844	0.958904109589	0.86301369863	0.821917808219	0.5	0.954545454545	0.5	0.863636363636	0.818181818182	0.676470588235	0.823529411765	0.676470588235	0.862745098039	0.823529411765	-2.19763071799	-2.38325366569	76.3164934457	76.0225597815	-2.64479704632	-10.6822982223	-2.64479704632	273.520523505	-140.624150177	-60.3979193647	-15.3201034631
