name	count	identityA	identityB	indentityC	indentityBC	interface_identity_AB	interface_identity_BA	interface_identity_AC	interface_identity_CA	interface_identity_BC	noninterface_identity_AB	noninterface_identity_BC	noninterface_identity_AC	noninterface_identity_CA	noninterface_identity_BC	evolved_interaction_AB	evolved_interaction_AB_recalc	evolved_interaction_AC	evolved_interaction_AC_recal	ancestral_interaction_AB	ancestral_interaction_BA	ancestral_interaction_AC	ancestral_interaction_CA	stabilityA	stabilityB	stabilityC
22_A	0	0.993506493506	1.0	1.0	1.0	0.941176470588	1.0	0.941176470588	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-11.0236656342	-11.0236122765	-11.0236656342	-11.0236122765	-10.9535185576	-10.9985457662	-10.9535185576	-10.9985457662	-139.13658307	-61.2618750097	-61.2618750097
143_A	10	0.935064935065	0.986301369863	1.0	0.986301369863	0.941176470588	1.0	0.941176470588	1.0	1.0	0.934306569343	0.979591836735	0.934306569343	1.0	0.979591836735	-10.922202399	-10.9922874743	-10.7822397466	-10.9922874743	-10.7822300788	-10.9985457662	-10.9922874743	-10.9284520473	-143.404024099	-61.6520765882	-61.2618750097
28_A	20	0.883116883117	0.972602739726	1.0	0.972602739726	0.941176470588	1.0	0.941176470588	1.0	1.0	0.875912408759	0.96	0.875912408759	1.0	0.96	-11.0054908976	-11.0054822597	-10.7954345263	-10.9353885407	-11.0054822597	-10.9985457662	-11.0054822597	-10.9985457662	-142.119747719	-60.7975903892	-61.2618750097
216_B	30	0.837662337662	0.945205479452	1.0	0.945205479452	0.842105263158	0.916666666667	0.823529411765	1.0	0.916666666667	0.837037037037	0.959183673469	0.839416058394	1.0	0.959183673469	-7.88819758548	-7.88817717287	-11.110805126	-11.1792385013	-11.1792385013	-7.74058339102	-11.1792385013	-10.9284520473	-139.093542456	-60.9686224991	-61.2618750097
124_A	40	0.779220779221	0.945205479452	1.0	0.945205479452	0.736842105263	0.916666666667	0.764705882353	1.0	0.916666666667	0.785185185185	0.959183673469	0.78102189781	1.0	0.959183673469	-6.99349107109	-6.99254380522	-10.3746504262	-10.4031982865	-10.3331045675	-7.74058339102	-10.3331045675	-10.9284520473	-140.304234368	-60.9686224991	-61.2618750097
28_A	50	0.746753246753	0.945205479452	1.0	0.945205479452	0.736842105263	0.92	0.764705882353	1.0	0.92	0.748148148148	0.958333333333	0.744525547445	1.0	0.958333333333	-6.99050948305	-6.98956275703	-10.3764870133	-10.3055226382	-10.3756163571	-7.74058339102	-10.3756163571	-10.9985457662	-139.256460918	-60.9686224991	-61.2618750097
15_A	60	0.707792207792	0.945205479452	1.0	0.945205479452	0.684210526316	0.92	0.705882352941	1.0	0.92	0.711111111111	0.958333333333	0.70802919708	1.0	0.958333333333	-7.65175233729	-7.56437173762	-10.1310673162	-10.1891473739	-10.0583622575	-7.74058339102	-10.0023312246	-10.9284520473	-138.080201414	-60.9686224991	-61.2618750097
68_A	70	0.701298701299	0.931506849315	1.0	0.931506849315	0.684210526316	0.92	0.705882352941	1.0	0.92	0.703703703704	0.9375	0.700729927007	1.0	0.9375	-7.65364468489	-7.65271468062	-10.1617246268	-10.0602362531	-10.0907272342	-7.74058339103	-10.1608209532	-10.9985457662	-137.54964111	-60.595491934	-61.2618750097
20_A	80	0.681818181818	0.931506849315	0.972602739726	0.904109589041	0.631578947368	0.92	0.647058823529	1.0	0.92	0.688888888889	0.895833333333	0.686131386861	0.958333333333	0.895833333333	-2.33684049416	-2.27642936321	-4.78470528435	-4.78453563575	-4.84359774522	-7.74058339103	-4.71444191683	-10.9284506216	-137.320491406	-60.595491934	-59.7725484018
104_A	90	0.668831168831	0.931506849315	0.972602739726	0.904109589041	0.631578947368	0.92	0.647058823529	1.0	0.92	0.674074074074	0.895833333333	0.671532846715	0.958333333333	0.895833333333	-2.73557925597	-2.73496154227	-2.71774094069	-2.71760232677	-2.71760232677	-7.89041591467	-2.77666443624	-10.9985443405	-136.316161484	-61.0874660735	-59.7725484018
